dateTime,open,high,low,close
2019-01-07T15:15:59,1479.9,1481.3,1479.05,1481.3
2019-01-07T15:16:59,1481.3,1482.45,1479.95,1482.45
2019-01-07T15:17:59,1481.3,1484,1481.3,1482.95
2019-01-07T15:18:59,1482.95,1483.4,1481.7,1482.4
2019-01-07T15:19:59,1482.4,1483,1480.7,1483
2019-01-07T15:20:59,1483,1483,1481.3,1481.6
2019-01-07T15:21:59,1481.6,1481.6,1480.1,1480.9
2019-01-07T15:22:59,1480.9,1480.9,1479.9,1480
2019-01-07T15:23:59,1481,1481,1476.45,1477.65
2019-01-07T15:24:59,1476.5,1477.4,1475.25,1476.3
2019-01-07T15:25:59,1476.3,1477.95,1475.85,1477.95
2019-01-07T15:26:59,1477.95,1478.95,1476.35,1476.9
2019-01-07T15:27:59,1476.8,1479.8,1476,1478.25
2019-01-07T15:28:59,1478.25,1479.75,1477.4,1478.05
2019-01-07T15:29:59,1478.05,1480,1478.05,1478.05
2019-01-08T09:15:59,1484,1484,1471.9,1477.75
2019-01-08T09:16:59,1477.75,1477.75,1475.4,1476.5
2019-01-08T09:17:59,1475.1,1476.3,1471,1472.4
2019-01-08T09:18:59,1472.45,1472.45,1470,1472
2019-01-08T09:19:59,1471.95,1474,1471.95,1474
2019-01-08T09:20:59,1474,1474.75,1471.2,1471.9
2019-01-08T09:21:59,1471.9,1472,1470,1471.65
2019-01-08T09:22:59,1471.65,1471.95,1470,1470.25
2019-01-08T09:23:59,1470.55,1472.5,1470.55,1471.25
2019-01-08T09:24:59,1471.25,1471.85,1468.4,1471
2019-01-08T09:25:59,1471.35,1471.35,1470.25,1471.35
2019-01-08T09:26:59,1471.35,1475,1471.1,1474.95
2019-01-08T09:27:59,1474.95,1474.95,1473.05,1473.05
2019-01-08T09:28:59,1473.05,1474.85,1473.05,1474
2019-01-08T09:29:59,1474,1476.7,1474,1475.4
2019-01-08T09:30:59,1475.4,1478,1475.4,1475.95
2019-01-08T09:31:59,1475.6,1477.8,1475.45,1477.8
2019-01-08T09:32:59,1478,1481.15,1477.8,1481.15
2019-01-08T09:33:59,1481.15,1482,1480.05,1480.25
2019-01-08T09:34:59,1480.25,1482,1480.25,1481.95
2019-01-08T09:35:59,1482.3,1482.5,1479.8,1479.8
2019-01-08T09:36:59,1479.8,1479.8,1478,1479.1
2019-01-08T09:37:59,1479.4,1479.4,1476,1476.95
2019-01-08T09:38:59,1476.95,1476.95,1475,1476.2
2019-01-08T09:39:59,1476.2,1478.4,1476.2,1476.95
2019-01-08T09:40:59,1476.75,1478.95,1476.75,1478.2
2019-01-08T09:41:59,1478.2,1479.55,1478,1479
2019-01-08T09:42:59,1478.15,1479.05,1478.15,1479
2019-01-08T09:43:59,1479,1481,1479,1481
2019-01-08T09:44:59,1481,1483.5,1481,1483.5
2019-01-08T09:45:59,1483.5,1483.85,1482.15,1483
2019-01-08T09:46:59,1483.7,1485,1482.8,1484.9
2019-01-08T09:47:59,1484.9,1484.9,1483,1483.55
2019-01-08T09:48:59,1484,1484,1481,1482.8
2019-01-08T09:49:59,1482.8,1484.9,1482.8,1484.9
2019-01-08T09:50:59,1484.9,1486,1484.35,1485.55
2019-01-08T09:51:59,1484.9,1485.95,1484.2,1484.9
2019-01-08T09:52:59,1484.9,1487,1484.55,1486.95
2019-01-08T09:53:59,1486.85,1486.95,1485.35,1485.55
2019-01-08T09:54:59,1485.55,1486.7,1485.55,1486.7
2019-01-08T09:55:59,1487,1487.5,1486,1486
2019-01-08T09:56:59,1486.5,1486.65,1485,1485
2019-01-08T09:57:59,1485,1485.35,1483.15,1484.1
2019-01-08T09:58:59,1483.1,1485.3,1481.2,1481.2
2019-01-08T09:59:59,1481.2,1483.15,1481.1,1482.15
2019-01-08T10:00:59,1482.15,1483.9,1481.75,1482.85
2019-01-08T10:01:59,1482.75,1484.95,1482.35,1484.7
2019-01-08T10:02:59,1484.7,1485,1483.55,1483.55
2019-01-08T10:03:59,1483.55,1484.45,1483.3,1483.35
2019-01-08T10:04:59,1483.35,1485,1483.35,1484.85
2019-01-08T10:05:59,1484.85,1485,1484.05,1485
2019-01-08T10:06:59,1485,1485.4,1484.45,1484.6
2019-01-08T10:07:59,1484.6,1485.95,1484.6,1484.75
2019-01-08T10:08:59,1485.3,1485.3,1484.2,1484.65
2019-01-08T10:09:59,1484.65,1484.65,1484.1,1484.6
2019-01-08T10:10:59,1484.65,1484.9,1483.55,1483.55
2019-01-08T10:11:59,1483.55,1484.1,1483.55,1484.05
2019-01-08T10:12:59,1484,1484.05,1483,1483
2019-01-08T10:13:59,1483,1483,1481.7,1481.7
2019-01-08T10:14:59,1481.4,1483.5,1481.1,1482.9
2019-01-08T10:15:59,1482.9,1483.45,1481.6,1482.1
2019-01-08T10:16:59,1482.1,1484.9,1482.1,1484.9
2019-01-08T10:17:59,1484.9,1484.9,1484,1484
2019-01-08T10:18:59,1484,1484.9,1483.2,1483.8
2019-01-08T10:19:59,1483.8,1483.8,1482.1,1482.7
2019-01-08T10:20:59,1482.1,1482.65,1478.2,1479.35
2019-01-08T10:21:59,1479.35,1480.45,1479.35,1480
2019-01-08T10:22:59,1480,1481,1479.85,1480.85
2019-01-08T10:23:59,1480.85,1481.2,1480.05,1481
2019-01-08T10:24:59,1481,1482,1480.75,1481.8
2019-01-08T10:25:59,1481.8,1482.25,1480.15,1480.15
2019-01-08T10:26:59,1480.15,1480.9,1478.2,1478.25
2019-01-08T10:27:59,1478.75,1478.75,1475.85,1477
2019-01-08T10:28:59,1477,1478.15,1476.3,1477
2019-01-08T10:29:59,1477,1477.8,1476.2,1477.75
2019-01-08T10:30:59,1477.8,1477.8,1475.5,1475.5
2019-01-08T10:31:59,1475.5,1477.3,1475.5,1477.3
2019-01-08T10:32:59,1477.3,1477.3,1476.75,1476.85
2019-01-08T10:33:59,1476.85,1476.95,1476.05,1476.95
2019-01-08T10:34:59,1476.95,1477,1476.1,1476.9
2019-01-08T10:35:59,1476.9,1477.35,1475.75,1477.35
2019-01-08T10:36:59,1477.35,1477.45,1477,1477.3
2019-01-08T10:37:59,1477.3,1477.65,1477,1477.15
2019-01-08T10:38:59,1477.15,1477.65,1477.15,1477.65
2019-01-08T10:39:59,1477,1478,1477,1477.3
2019-01-08T10:40:59,1477.3,1478.4,1477.3,1478.4
2019-01-08T10:41:59,1478.4,1478.4,1477.95,1478
2019-01-08T10:42:59,1478.4,1479.8,1478.4,1479.8
2019-01-08T10:43:59,1479.75,1480.9,1479.65,1479.8
2019-01-08T10:44:59,1479.8,1479.8,1478.2,1478.2
2019-01-08T10:45:59,1478.2,1479.7,1478.15,1478.15
2019-01-08T10:46:59,1478.15,1479.15,1478.05,1478.85
2019-01-08T10:47:59,1478,1478.8,1478,1478.7
2019-01-08T10:48:59,1478.7,1478.7,1477,1477
2019-01-08T10:49:59,1477,1477,1475,1476
2019-01-08T10:50:59,1476,1477.15,1475.65,1475.65
2019-01-08T10:51:59,1475.65,1477.4,1475.5,1476.1
2019-01-08T10:52:59,1476.1,1477.35,1475.1,1475.15
2019-01-08T10:53:59,1475.25,1477.3,1475.25,1477.1
2019-01-08T10:54:59,1477.1,1477.1,1476.15,1476.35
2019-01-08T10:55:59,1476.7,1476.7,1476.15,1476.2
2019-01-08T10:56:59,1476.45,1476.45,1476.15,1476.15
2019-01-08T10:57:59,1476.15,1476.15,1474.9,1474.9
2019-01-08T10:58:59,1475.05,1475.05,1474,1474
2019-01-08T10:59:59,1474,1475,1474,1474.5
2019-01-08T11:00:59,1474.5,1474.9,1474,1474.3
2019-01-08T11:01:59,1474.3,1474.6,1474,1474.55
2019-01-08T11:02:59,1474.55,1475.55,1474.55,1475.25
2019-01-08T11:03:59,1475.25,1476.95,1475.25,1476
2019-01-08T11:04:59,1476,1476.95,1476,1476.05
2019-01-08T11:05:59,1476.05,1477,1475.6,1476.15
2019-01-08T11:06:59,1476.15,1476.8,1476,1476
2019-01-08T11:07:59,1476,1476,1473.8,1473.8
2019-01-08T11:08:59,1474.05,1474.05,1474,1474
2019-01-08T11:09:59,1474,1474,1470.15,1470.85
2019-01-08T11:10:59,1470.85,1472,1470.85,1471.1
2019-01-08T11:11:59,1471.4,1471.8,1471.2,1471.4
2019-01-08T11:12:59,1471.35,1471.35,1470.2,1470.4
2019-01-08T11:13:59,1470.4,1470.45,1470,1470
2019-01-08T11:14:59,1470,1471,1470,1471
2019-01-08T11:15:59,1471,1472,1470.85,1471.7
2019-01-08T11:16:59,1471.7,1473,1471.65,1471.65
2019-01-08T11:17:59,1471.65,1471.65,1471.05,1471.3
2019-01-08T11:18:59,1471.3,1474.95,1471.3,1474.95
2019-01-08T11:19:59,1475.05,1476.15,1471.15,1472.1
2019-01-08T11:20:59,1472.05,1475.45,1472.05,1475
2019-01-08T11:21:59,1475.25,1475.85,1474,1475.85
2019-01-08T11:22:59,1475.85,1476.5,1475.05,1476.2
2019-01-08T11:23:59,1476.85,1477.7,1476.1,1477.65
2019-01-08T11:24:59,1477.55,1478.85,1477,1478.1
2019-01-08T11:25:59,1478.1,1478.8,1477.75,1478.1
2019-01-08T11:26:59,1478.1,1480.5,1478,1480.45
2019-01-08T11:27:59,1480.45,1481.35,1480,1480.45
2019-01-08T11:28:59,1480.45,1481.4,1480,1481.4
2019-01-08T11:29:59,1481.3,1481.5,1480,1480.95
2019-01-08T11:30:59,1480.95,1480.95,1480.2,1480.9
2019-01-08T11:31:59,1480.85,1480.85,1479.15,1479.75
2019-01-08T11:32:59,1479.75,1480,1479,1480
2019-01-08T11:33:59,1480,1480,1477.85,1478.5
2019-01-08T11:34:59,1478.5,1478.5,1477.7,1477.95
2019-01-08T11:35:59,1477,1477.75,1476,1476
2019-01-08T11:36:59,1476,1477,1475,1475.3
2019-01-08T11:37:59,1475.3,1476.15,1475,1475.5
2019-01-08T11:38:59,1475.5,1476.35,1475.5,1476.2
2019-01-08T11:39:59,1476.2,1477,1476.2,1476.95
2019-01-08T11:40:59,1476.95,1476.95,1476.2,1476.85
2019-01-08T11:41:59,1476.85,1479,1476,1478.75
2019-01-08T11:42:59,1478.75,1480,1478.75,1479.55
2019-01-08T11:43:59,1479.9,1479.9,1479,1479
2019-01-08T11:44:59,1479,1479.6,1478.75,1479.6
2019-01-08T11:45:59,1479.6,1480,1478,1479.65
2019-01-08T11:46:59,1479.15,1479.15,1478.1,1478.1
2019-01-08T11:47:59,1478.9,1479.7,1478.9,1479.15
2019-01-08T11:48:59,1479.65,1479.9,1478.1,1479.35
2019-01-08T11:49:59,1479.35,1480.35,1479.35,1480.25
2019-01-08T11:50:59,1480.35,1485.25,1480.3,1484.2
2019-01-08T11:51:59,1484.2,1484.7,1483.5,1484.6
2019-01-08T11:52:59,1484.55,1486.75,1484.1,1486.6
2019-01-08T11:53:59,1486.6,1486.6,1485.6,1485.6
2019-01-08T11:54:59,1486.3,1486.5,1485.05,1485.05
2019-01-08T11:55:59,1485.15,1485.25,1482.75,1482.75
2019-01-08T11:56:59,1482.75,1483,1482.05,1482.95
2019-01-08T11:57:59,1482.95,1482.95,1482,1482
2019-01-08T11:58:59,1482,1482.95,1480.6,1481.25
2019-01-08T11:59:59,1481.25,1483.4,1481.25,1483
2019-01-08T12:00:59,1483.4,1483.4,1483,1483
2019-01-08T12:01:59,1482.25,1483.4,1481.05,1483.4
2019-01-08T12:02:59,1483,1485.4,1483,1485.4
2019-01-08T12:03:59,1485.4,1486.7,1485.05,1486.15
2019-01-08T12:04:59,1486.15,1486.7,1485.8,1486.65
2019-01-08T12:05:59,1486.6,1486.6,1484.65,1485.7
2019-01-08T12:06:59,1485.7,1485.8,1484.65,1484.65
2019-01-08T12:07:59,1485,1485.75,1484.85,1485.7
2019-01-08T12:08:59,1485.7,1485.7,1485.1,1485.1
2019-01-08T12:09:59,1485.1,1485.7,1483.9,1484.2
2019-01-08T12:10:59,1484.2,1484.4,1483.75,1484
2019-01-08T12:11:59,1484,1484.3,1483.8,1484.1
2019-01-08T12:12:59,1484.1,1485,1483.85,1484.55
2019-01-08T12:13:59,1485,1485.8,1484.55,1485.3
2019-01-08T12:14:59,1485.75,1485.8,1483.8,1485.3
2019-01-08T12:15:59,1485.3,1485.7,1484.45,1485.6
2019-01-08T12:16:59,1485.6,1486,1485.35,1486
2019-01-08T12:17:59,1486.25,1486.6,1485.5,1486.4
2019-01-08T12:18:59,1486.4,1486.4,1484.75,1484.95
2019-01-08T12:19:59,1484.95,1484.95,1483.65,1484.5
2019-01-08T12:20:59,1484.5,1484.5,1483.65,1483.7
2019-01-08T12:21:59,1483.7,1484.45,1483.5,1483.5
2019-01-08T12:22:59,1483.5,1484.9,1483.45,1483.95
2019-01-08T12:23:59,1483.95,1484.5,1483.15,1484
2019-01-08T12:24:59,1484,1484.85,1483,1483.85
2019-01-08T12:25:59,1483.2,1483.95,1483.05,1483.05
2019-01-08T12:26:59,1483.05,1483.7,1482.85,1482.85
2019-01-08T12:27:59,1482.85,1482.85,1482.35,1482.65
2019-01-08T12:28:59,1482.3,1482.65,1482.3,1482.65
2019-01-08T12:29:59,1482.6,1482.6,1481.5,1482.3
2019-01-08T12:30:59,1482,1482.3,1481.35,1481.95
2019-01-08T12:31:59,1481.95,1481.95,1480.25,1480.55
2019-01-08T12:32:59,1480.55,1480.55,1479.65,1479.65
2019-01-08T12:33:59,1479.65,1482.45,1479.65,1481.95
2019-01-08T12:34:59,1482,1482,1481,1481
2019-01-08T12:35:59,1481,1481.9,1480.05,1480.9
2019-01-08T12:36:59,1480.9,1481.8,1480.1,1481.8
2019-01-08T12:37:59,1481.8,1481.8,1480.2,1480.4
2019-01-08T12:38:59,1480.4,1481.7,1480.4,1481.7
2019-01-08T12:39:59,1481.7,1484.4,1481.7,1483.15
2019-01-08T12:40:59,1483.7,1483.8,1483.2,1483.65
2019-01-08T12:41:59,1483.65,1484.05,1483.5,1483.5
2019-01-08T12:42:59,1483.3,1483.45,1482.1,1482.1
2019-01-08T12:43:59,1482.05,1482.05,1481.5,1482
2019-01-08T12:44:59,1482,1483.2,1481.25,1481.5
2019-01-08T12:45:59,1481.5,1483.2,1481.5,1482
2019-01-08T12:46:59,1482,1482.25,1482,1482.25
2019-01-08T12:47:59,1483.15,1483.85,1482.3,1483.3
2019-01-08T12:48:59,1483.3,1483.3,1482.65,1482.65
2019-01-08T12:49:59,1482.65,1483,1482.65,1483
2019-01-08T12:50:59,1483,1483,1482,1482.1
2019-01-08T12:51:59,1481.7,1482.25,1481.25,1481.25
2019-01-08T12:52:59,1481.25,1482.2,1481.25,1481.3
2019-01-08T12:53:59,1482,1482.9,1481.3,1481.75
2019-01-08T12:54:59,1481.75,1481.75,1480.55,1481.6
2019-01-08T12:55:59,1481.6,1481.6,1480.5,1481.25
2019-01-08T12:56:59,1481.25,1481.25,1480.6,1481
2019-01-08T12:57:59,1481,1481,1480.3,1480.3
2019-01-08T12:58:59,1480.3,1480.75,1479.75,1480.75
2019-01-08T12:59:59,1481.15,1481.15,1480,1480
2019-01-08T13:00:59,1480,1481.2,1480,1481.2
2019-01-08T13:01:59,1481.2,1481.6,1481.2,1481.6
2019-01-08T13:02:59,1481.6,1481.6,1481,1481
2019-01-08T13:03:59,1481,1481.45,1480.25,1480.25
2019-01-08T13:04:59,1480.25,1480.65,1480.25,1480.5
2019-01-08T13:05:59,1480.45,1481.6,1480.1,1481.6
2019-01-08T13:06:59,1481.6,1483.1,1481.6,1482.75
2019-01-08T13:07:59,1482.75,1483.35,1482.5,1482.9
2019-01-08T13:08:59,1482.9,1483,1482.2,1482.2
2019-01-08T13:09:59,1482.2,1482.8,1482.05,1482.05
2019-01-08T13:10:59,1482.05,1482.05,1481.45,1482.05
2019-01-08T13:11:59,1482,1482,1481.55,1481.55
2019-01-08T13:12:59,1481.55,1481.85,1480.85,1480.85
2019-01-08T13:13:59,1481.75,1482,1481.75,1481.75
2019-01-08T13:14:59,1481.75,1481.75,1480.9,1480.9
2019-01-08T13:15:59,1480.9,1480.9,1480.2,1480.2
2019-01-08T13:16:59,1480.2,1480.85,1480,1480
2019-01-08T13:17:59,1480,1480,1479.65,1480
2019-01-08T13:18:59,1480,1480,1479.65,1479.65
2019-01-08T13:19:59,1480,1480,1479.6,1480
2019-01-08T13:20:59,1480,1480.95,1480,1480.75
2019-01-08T13:21:59,1480.75,1480.75,1480,1480.75
2019-01-08T13:22:59,1480.75,1480.75,1480.2,1480.75
2019-01-08T13:23:59,1480.75,1480.75,1480,1480.75
2019-01-08T13:24:59,1480.75,1482,1480.75,1481.1
2019-01-08T13:25:59,1481.1,1481.25,1481.05,1481.05
2019-01-08T13:26:59,1481.25,1481.25,1481.1,1481.1
2019-01-08T13:27:59,1481.05,1481.85,1481.05,1481.85
2019-01-08T13:28:59,1481.85,1481.85,1481.05,1481.05
2019-01-08T13:29:59,1481.05,1482,1481.05,1481.5
2019-01-08T13:30:59,1481.05,1481.5,1481.05,1481.05
2019-01-08T13:31:59,1481.05,1481.1,1481.05,1481.05
2019-01-08T13:32:59,1481.5,1481.7,1481.5,1481.7
2019-01-08T13:33:59,1481.7,1482,1481.7,1482
2019-01-08T13:34:59,1482,1482.8,1482,1482.8
2019-01-08T13:35:59,1482.1,1483.5,1482.1,1483.05
2019-01-08T13:36:59,1483.05,1483.15,1482.1,1483.05
2019-01-08T13:37:59,1483.05,1483.25,1483.05,1483.05
2019-01-08T13:38:59,1483.05,1483.35,1482.7,1482.7
2019-01-08T13:39:59,1482.7,1484,1482.7,1484
2019-01-08T13:40:59,1484,1484.45,1484,1484.45
2019-01-08T13:41:59,1484,1484.5,1483.65,1484
2019-01-08T13:42:59,1484,1484.5,1482.55,1482.55
2019-01-08T13:43:59,1484,1484,1482.95,1482.95
2019-01-08T13:44:59,1482.95,1483.95,1482.95,1483.95
2019-01-08T13:45:59,1483.95,1483.95,1482.9,1483.05
2019-01-08T13:46:59,1483.05,1484,1483.05,1484
2019-01-08T13:47:59,1484,1484.35,1484,1484.35
2019-01-08T13:48:59,1484.35,1485.85,1484.15,1485.3
2019-01-08T13:49:59,1485.7,1485.7,1484.1,1484.15
2019-01-08T13:50:59,1484.15,1485,1484.15,1485
2019-01-08T13:51:59,1485,1485.3,1484.2,1484.85
2019-01-08T13:52:59,1484.8,1484.8,1484,1484
2019-01-08T13:53:59,1484,1484.5,1482.45,1482.45
2019-01-08T13:54:59,1483.8,1483.8,1482.5,1482.5
2019-01-08T13:55:59,1482.5,1483,1481.65,1482.6
2019-01-08T13:56:59,1482.6,1482.6,1482,1482.1
2019-01-08T13:57:59,1482.45,1483.15,1482,1483.15
2019-01-08T13:58:59,1482.55,1482.55,1481.75,1481.75
2019-01-08T13:59:59,1481.75,1482.6,1481.75,1482.15
2019-01-08T14:00:59,1481.35,1482.45,1481.35,1482.45
2019-01-08T14:01:59,1482.45,1482.5,1482.1,1482.35
2019-01-08T14:02:59,1482.35,1482.5,1482.35,1482.5
2019-01-08T14:03:59,1482.5,1482.5,1482.5,1482.5
2019-01-08T14:04:59,1482.5,1483.5,1482.15,1482.3
2019-01-08T14:05:59,1482.3,1485.5,1482.3,1485.5
2019-01-08T14:06:59,1484.5,1486,1484.1,1484.15
2019-01-08T14:07:59,1484.15,1486,1484.15,1484.6
2019-01-08T14:08:59,1484.6,1484.6,1484.6,1484.6
2019-01-08T14:09:59,1484.45,1485.25,1484.15,1485.25
2019-01-08T14:10:59,1485.25,1485.25,1484.55,1484.95
2019-01-08T14:11:59,1484.7,1484.95,1484.1,1484.1
2019-01-08T14:12:59,1484.1,1484.1,1483,1483
2019-01-08T14:13:59,1483,1483.8,1483,1483.05
2019-01-08T14:14:59,1482.35,1484,1482.35,1484
2019-01-08T14:15:59,1484,1484,1483.55,1483.55
2019-01-08T14:16:59,1483.55,1484.5,1483.55,1484.5
2019-01-08T14:17:59,1484.5,1485,1484,1484.9
2019-01-08T14:18:59,1484.9,1485,1483.65,1485
2019-01-08T14:19:59,1485,1485,1483,1483.35
2019-01-08T14:20:59,1483.35,1484.1,1483.35,1484.1
2019-01-08T14:21:59,1483.7,1483.7,1483.7,1483.7
2019-01-08T14:22:59,1483.05,1484.4,1483,1483
2019-01-08T14:23:59,1482.65,1484,1482.35,1482.5
2019-01-08T14:24:59,1482.5,1482.5,1482.3,1482.3
2019-01-08T14:25:59,1482.3,1482.5,1481.05,1481.1
2019-01-08T14:26:59,1481.1,1482.65,1481.1,1482.65
2019-01-08T14:27:59,1482.65,1482.65,1481.15,1481.2
2019-01-08T14:28:59,1481.2,1482.95,1481.2,1481.3
2019-01-08T14:29:59,1481.3,1482.95,1481.3,1482.85
2019-01-08T14:30:59,1482.85,1483.8,1482.5,1483
2019-01-08T14:31:59,1483,1484,1482.55,1483.45
2019-01-08T14:32:59,1483.45,1483.45,1482.75,1483.35
2019-01-08T14:33:59,1483.35,1483.7,1482.65,1482.65
2019-01-08T14:34:59,1482.65,1483.5,1481.95,1483.45
2019-01-08T14:35:59,1483.45,1483.45,1481.3,1482.25
2019-01-08T14:36:59,1482.25,1483.3,1482.25,1483.2
2019-01-08T14:37:59,1483.2,1483.45,1483,1483
2019-01-08T14:38:59,1483,1483,1481.8,1481.8
2019-01-08T14:39:59,1481.8,1482.95,1481.2,1482.95
2019-01-08T14:40:59,1482.95,1482.95,1481.35,1482.9
2019-01-08T14:41:59,1482.9,1482.9,1482.35,1482.35
2019-01-08T14:42:59,1482.35,1482.35,1482.35,1482.35
2019-01-08T14:43:59,1482.35,1482.35,1481,1481.25
2019-01-08T14:44:59,1480.2,1480.65,1479.5,1479.5
2019-01-08T14:45:59,1479.5,1479.5,1476.55,1476.55
2019-01-08T14:46:59,1476.1,1477,1475.3,1475.45
2019-01-08T14:47:59,1477,1478.05,1475.45,1477.9
2019-01-08T14:48:59,1479.35,1479.35,1478,1478
2019-01-08T14:49:59,1478,1478.75,1477.5,1478.5
2019-01-08T14:50:59,1478.5,1479,1478.05,1478.4
2019-01-08T14:51:59,1478.4,1479.2,1478.4,1478.9
2019-01-08T14:52:59,1478.9,1479,1478,1478.75
2019-01-08T14:53:59,1478.75,1478.75,1478.2,1478.75
2019-01-08T14:54:59,1478.75,1479.5,1478.35,1478.55
2019-01-08T14:55:59,1478.3,1479.4,1477.5,1478.9
2019-01-08T14:56:59,1478.9,1479.8,1478.55,1479.6
2019-01-08T14:57:59,1479.6,1479.6,1476.6,1477.35
2019-01-08T14:58:59,1477.35,1478.45,1474.8,1474.8
2019-01-08T14:59:59,1474.8,1478.45,1473,1478.45
2019-01-08T15:00:59,1477.65,1479,1476.6,1478.65
2019-01-08T15:01:59,1478.65,1478.65,1477.5,1478.6
2019-01-08T15:02:59,1478.6,1479,1477.3,1477.75
2019-01-08T15:03:59,1477.75,1478.85,1477.75,1478.85
2019-01-08T15:04:59,1478.85,1479.5,1477.35,1478.55
2019-01-08T15:05:59,1478.55,1478.95,1478.2,1478.2
2019-01-08T15:06:59,1478.2,1478.2,1477.65,1478
2019-01-08T15:07:59,1478,1479.55,1477.55,1479.55
2019-01-08T15:08:59,1479.35,1479.9,1477.65,1479.9
2019-01-08T15:09:59,1478.5,1478.5,1477.3,1477.3
2019-01-08T15:10:59,1477.5,1481.75,1477.5,1481.75
2019-01-08T15:11:59,1481.7,1482.9,1480.6,1482.9
2019-01-08T15:12:59,1482.8,1484,1482.05,1484
2019-01-08T15:13:59,1483.35,1483.8,1482.05,1482.05
2019-01-08T15:14:59,1482.05,1484,1481.55,1482.7
2019-01-08T15:15:59,1482.7,1484,1482.3,1483.95
2019-01-08T15:16:59,1483.6,1483.95,1482,1482.75
2019-01-08T15:17:59,1482.75,1483.7,1482.05,1483.5
2019-01-08T15:18:59,1483.5,1483.95,1482,1482
2019-01-08T15:19:59,1482,1482,1480.3,1481.95
2019-01-08T15:20:59,1481.95,1481.95,1480.45,1480.45
2019-01-08T15:21:59,1480.1,1482,1480,1480.85
2019-01-08T15:22:59,1480.85,1481.95,1479.95,1481.35
2019-01-08T15:23:59,1480.25,1482,1480.25,1480.35
2019-01-08T15:24:59,1481.45,1481.75,1480,1480.75
2019-01-08T15:25:59,1480.75,1480.75,1479.5,1480
2019-01-08T15:26:59,1480,1481,1479.5,1479.5
2019-01-08T15:27:59,1479.5,1480.9,1479.5,1479.7
2019-01-08T15:28:59,1479.7,1479.7,1477,1477
2019-01-08T15:29:59,1476.7,1479.6,1470.35,1474
2019-01-09T09:15:59,1484,1485,1482,1483.5
2019-01-09T09:16:59,1483.5,1483.5,1481.7,1482.85
2019-01-09T09:17:59,1482.85,1483,1481.5,1481.5
2019-01-09T09:18:59,1482.3,1482.3,1479.1,1480.1
2019-01-09T09:19:59,1480.1,1480.1,1477.05,1477.7
2019-01-09T09:20:59,1477.7,1479.2,1477.7,1477.85
2019-01-09T09:21:59,1477.85,1479.4,1477.1,1477.65
2019-01-09T09:22:59,1477.65,1479.45,1476.25,1479.45
2019-01-09T09:23:59,1479.3,1483,1478.55,1482
2019-01-09T09:24:59,1482,1482.95,1480.45,1481.35
2019-01-09T09:25:59,1481.35,1482,1478.9,1478.9
2019-01-09T09:26:59,1480.45,1481.9,1479.15,1481.9
2019-01-09T09:27:59,1481.9,1482.35,1480,1480
2019-01-09T09:28:59,1480,1480.65,1478.85,1479.1
2019-01-09T09:29:59,1479.1,1480.95,1478.5,1480
2019-01-09T09:30:59,1480,1480,1478.2,1478.2
2019-01-09T09:31:59,1478.2,1478.85,1475.8,1478.85
2019-01-09T09:32:59,1478.85,1478.95,1477.8,1478.45
2019-01-09T09:33:59,1478.45,1479,1477.7,1478.65
2019-01-09T09:34:59,1478.65,1478.65,1477.4,1477.9
2019-01-09T09:35:59,1477.1,1477.65,1475.45,1476.2
2019-01-09T09:36:59,1476.35,1477.75,1475.4,1476.65
2019-01-09T09:37:59,1476.65,1477.45,1476.2,1477.45
2019-01-09T09:38:59,1476.2,1477.75,1476.1,1477.35
2019-01-09T09:39:59,1477.35,1477.5,1477.35,1477.5
2019-01-09T09:40:59,1477.5,1477.5,1477.5,1477.5
2019-01-09T09:41:59,1477.5,1479,1477,1479
2019-01-09T09:42:59,1478.05,1478.05,1477,1477
2019-01-09T09:43:59,1477.15,1477.15,1474.95,1476
2019-01-09T09:44:59,1475.7,1476,1473.2,1474.95
2019-01-09T09:45:59,1474.95,1475.35,1473.5,1474.6
2019-01-09T09:46:59,1474.2,1475.3,1474,1474.95
2019-01-09T09:47:59,1474,1475.45,1474,1475
2019-01-09T09:48:59,1475,1475.25,1473,1473.3
2019-01-09T09:49:59,1473,1474.9,1472.65,1474
2019-01-09T09:50:59,1474.9,1475.95,1474.1,1475.95
2019-01-09T09:51:59,1475.95,1477.6,1475.35,1477.6
2019-01-09T09:52:59,1477.6,1478.35,1475.65,1476.1
2019-01-09T09:53:59,1476.1,1477.5,1475.05,1475.05
2019-01-09T09:54:59,1475.05,1476.1,1474.5,1474.95
2019-01-09T09:55:59,1474.65,1476.45,1474.65,1475.2
2019-01-09T09:56:59,1475.2,1475.5,1474.5,1475.5
2019-01-09T09:57:59,1475.5,1475.95,1475.25,1475.25
2019-01-09T09:58:59,1475.95,1476,1475.25,1475.25
2019-01-09T09:59:59,1476,1477,1476,1476.5
2019-01-09T10:00:59,1476.5,1478.4,1476.5,1478
2019-01-09T10:01:59,1478,1478,1477.95,1478
2019-01-09T10:02:59,1478,1478,1475.7,1475.7
2019-01-09T10:03:59,1475.7,1476.5,1475.1,1476.05
2019-01-09T10:04:59,1476.05,1476.3,1474.65,1474.7
2019-01-09T10:05:59,1474.7,1474.7,1473.7,1474
2019-01-09T10:06:59,1474,1475.8,1474,1475.8
2019-01-09T10:07:59,1475.8,1475.85,1475.2,1475.85
2019-01-09T10:08:59,1476,1477.75,1476,1476.8
2019-01-09T10:09:59,1476.8,1476.8,1475,1476
